gene,baseMean_all,baseMean_LG3-LG6-LG9,baseMean_LG2-LG5-LG8,foldChange,log2FoldChange,pval,padj
NIP7,646.011299163985,612.178514066241,679.844084261729,1.11053241602035,0.151251505221003,0.696851743204899,1
C13orf44-AS1,17.2004911905767,18.9291063210748,15.4718760600786,0.817359034158568,-0.290958157250989,0.696910460375677,1
ATP2C1,4256.50618080737,4484.36920094495,4028.64316066978,0.89837454949536,-0.154611037403656,0.696966149213853,1
ZDHHC23,440.022461369531,406.804681932332,473.240240806729,1.16331070369895,0.218236471548578,0.696997644221284,1
FOXG1,1.1740248066161,0.673510213345415,1.67453939988678,2.48628657250663,1.31399259281302,0.697069361419101,1
CIDEB,594.965637634033,556.261641438335,633.669633829731,1.13915752341154,0.187967257608992,0.697113537864621,1
SERGEF,294.805703463518,277.189825864911,312.421581062125,1.12710334907596,0.172619808645264,0.697201284885919,1
CISD2,608.765992087928,579.427679925986,638.104304249869,1.10126651928568,0.139163660110761,0.697209718373709,1
CXCL13,1.17203019471527,0.624222005184021,1.71983838424652,2.75517102883854,1.46214187770704,0.697250871668453,1
LOC100129858,5.3437512310444,6.2368519413464,4.4506505207424,0.713605287186215,-0.486801790490867,0.697300052743285,1
LOC100506217,1.17002386380827,0.657480659449179,1.68256706816736,2.55911264306538,1.35564365109569,0.697433781947283,1
MEAF6,1307.92962283483,1377.89582976951,1237.96341590015,0.898444852763095,-0.154498142167057,0.697442535637595,1
KCTD6,249.231104068426,260.174845002286,238.287363134566,0.915873950583012,-0.126779037375251,0.697450966546837,1
COBL,820.614660253259,767.911845256246,873.317475250272,1.13726266972591,0.185565507128077,0.697459130334388,1
TLE1,1062.20539682762,1118.41768605899,1005.99310759626,0.89947889785355,-0.152838659235114,0.697461633760176,1
AADACL4,1.1693065213142,0.624222005184021,1.71439103744438,2.74644441113378,1.45756509156759,0.69749926097721,1
CYP3A4,3.10416786709165,2.47429080987335,3.73404492430994,1.5091374503796,0.593724210735592,0.697630357609672,1
FLT4,26.8566238512814,30.2403772203924,23.4728704821704,0.776209579367997,-0.365481857046886,0.697658417982488,1
FJX1,251.581810818529,263.523263022716,239.640358614342,0.90937079279291,-0.137059426597191,0.697691535081323,1
PCF11,1779.89744590647,1858.18960320194,1701.605288611,0.915732864761961,-0.127001294480944,0.697777230622915,1
LOC147646,1.16601002966798,0.657480659449179,1.67453939988678,2.54690290249704,1.34874395970783,0.697800717561892,1
NUPR1,1330.09312784319,1464.14073745239,1196.045518234,0.816892452780957,-0.291781940693524,0.697811036185471,1
TMEM106B,1665.1093772777,1587.61008433763,1742.60867021778,1.09763013438204,0.134391994974983,0.697821144169583,1
TCAM1P,1.1640025264347,0.624222005184021,1.70378304768537,2.72945047360689,1.44861051934849,0.697984745290096,1
RAB40AL,1.16271236569548,0.624222005184021,1.70120272620694,2.72531681369583,1.44642395061626,0.698103193122294,1
C19orf48,340.556139881385,321.528723143832,359.583556618938,1.11835593754429,0.161379425752122,0.698178939348528,1
PXMP4,94.6431525413953,88.3321305339646,100.954174548826,1.14289301003566,0.192690354457435,0.698250525454679,1
PIGX,400.1770170712,424.170502621769,376.183531520632,0.886868674732136,-0.173207605174493,0.69828999249669,1
LACE1,74.7585838020405,79.3198904232827,70.1972771807984,0.884989588439893,-0.176267612340868,0.69834241819867,1
TLN2,528.352549723875,502.531413466143,554.173685981607,1.10276426733061,0.141124425833862,0.698343730667394,1
PRKD3,1743.99391681637,1648.7548482354,1839.23298539734,1.11552847736327,0.157727343368119,0.698369795741383,1
LRRN4CL,3.06818553942542,2.40777350134303,3.7285975775078,1.54856658046449,0.63093341287436,0.698525767592241,1
HKR1,598.096366657944,626.516616020352,569.676117295536,0.909275353164824,-0.137210847233444,0.698591633181945,1
PENK,5.2871526970965,6.17153417928877,4.40277121490423,0.713399794443271,-0.4872172947761,0.698613585229851,1
B9D1,195.48674746452,183.20171522172,207.77177970732,1.1341148168611,0.181566704945853,0.698625257586225,1
ZNF784,126.069123871148,133.061088272011,119.077159470285,0.894905948964288,-0.160192026021799,0.698638735305542,1
MORC2,896.40710532919,940.869402922389,851.944807735991,0.905486781789063,-0.143234513884816,0.698713875612437,1
LCN1,1.64467944246593,0.911688903695335,2.37766998123652,2.60798389845389,1.38293496247834,0.698748193527155,1
ST8SIA4,118.163253683662,128.222045486889,108.104461880435,0.843103551108831,-0.24621825909781,0.698757588156818,1
ARG1,1.1546846974149,0.624222005184021,1.68514738964579,2.69959625846417,1.4327436593258,0.698843364240158,1
HIST1H3E,5.27453603177792,6.07175821649329,4.47731384706256,0.737399891006925,-0.439480891696452,0.698908729347915,1
ZNF792,73.3757503573105,68.9936792877381,77.7578214268828,1.12702818909822,0.17252360048228,0.698933529310816,1
NFKBIE,402.115315861679,425.59849274737,378.632138975988,0.889646334346253,-0.168696166773341,0.698978193527406,1
MIR622,15.7295882411714,17.5024332719207,13.9567432104222,0.797417307273104,-0.326593176727803,0.699118498330637,1
SLC45A3,370.97620945885,342.972032714798,398.980386202901,1.16330297559474,0.218226887406852,0.699123480397435,1
CITED1,7.08925709978181,8.10951795689846,6.06899624266515,0.748379407373096,-0.418158233381686,0.699162958916234,1
PARN,688.945813004587,652.451008169433,725.440617839741,1.11186987031424,0.15298794953805,0.699188857799844,1
YWHAG,10654.6211753312,11243.3166319597,10065.9257187026,0.895280818658946,-0.159587817938989,0.699201647776585,1
CLCN4,717.885264015315,673.417418107167,762.353109923464,1.13206621840325,0.178958348777491,0.699232645288735,1
BOK-AS1,1.1493807025354,0.624222005184021,1.67453939988678,2.68260232093728,1.42363319990762,0.699335416999302,1
MIR132,1.1493807025354,0.624222005184021,1.67453939988678,2.68260232093728,1.42363319990762,0.699335416999302,1
BECN1,1455.41613787108,1533.29397352972,1377.53830221245,0.898417606795444,-0.154541893565177,0.699479599126327,1
TMED11P,1.14738609063457,0.574933797022628,1.71983838424652,2.99136768990262,1.58080525308388,0.699521082252267,1
NADSYN1,836.81639107876,885.260955514667,788.371826642852,0.89055303041634,-0.167226571779756,0.699540796999279,1
ZNF213,304.193347704133,322.04186304063,286.344832367635,0.88915406731301,-0.169494672581097,0.699541299616863,1
TAF9,1705.73475340883,1611.23120085942,1800.23830595825,1.11730601107899,0.16002436953079,0.699543566270625,1
FLJ32255,22.820450357577,20.9739288654644,24.6669718496897,1.17607778723357,0.233983484957226,0.699602449739187,1
MIR1254,3.02361561656592,2.35848529318164,3.68874593995021,1.56403177523063,0.645269823068525,0.699650547404575,1
MOCS2,709.882431509575,750.983228470696,668.781634548455,0.890541371889707,-0.167245458705161,0.699746161501457,1
FSTL1,22311.9349002721,20222.570709983,24401.2990905612,1.20663685346964,0.270991551380538,0.69978285172162,1
KCNC2,88.8962732632865,78.6226431498684,99.1699033767046,1.26134023741315,0.334957484722371,0.699788075637686,1
ZNF816,126.04189549385,117.164547382067,134.919243605634,1.15153642138582,0.203560042152669,0.69979371348437,1
TEKT5,4.3971206222317,5.40531080713224,3.38893043733116,0.62696310318724,-0.673547552043592,0.699819808711867,1
DHRS4L2,123.762588362188,112.413118594966,135.11205812941,1.2019242933401,0.265346026612699,0.699855785055116,1
PRRG1,348.911966336002,368.505653991277,329.318278680727,0.893658686410609,-0.162204164422589,0.699877734278061,1
DPEP2,1.14337225649429,0.574933797022628,1.71181071596594,2.97740492006347,1.57405543804973,0.699895744277237,1
LOC401176,1.14337225649429,0.574933797022628,1.71181071596594,2.97740492006347,1.57405543804973,0.699895744277237,1
CKLF,31.0269666932273,28.6505143923127,33.403418994142,1.16589247008789,0.221434735344016,0.699939394588192,1
GTSE1,72.1013922610304,67.4944911976902,76.7082933243707,1.13651191324183,0.18461280697567,0.699954054013972,1
ECHDC2,238.911609155223,252.459064650634,225.364153659812,0.8926760224343,-0.163791419690557,0.699961524233383,1
TTC17,1808.39862818379,1902.82520105058,1713.97205531701,0.900751185327322,-0.150799449745456,0.699987448586673,1
NCLN,1781.47401129746,1868.54269623794,1694.40532635698,0.90680578494055,-0.141134500149178,0.699988708667254,1
ADAM32,8.22682463439749,6.98224757371594,9.47140169507903,1.35649754539402,0.439886437040288,0.70004336492347,1
THG1L,247.143998460587,235.551750077893,258.736246843281,1.09842634052908,0.13543812718818,0.700091962430445,1
MIR3124,1.14006287351561,0.624222005184021,1.6559037418472,2.65274810579457,1.40748768959817,0.700205701647826,1
LOC100652924,8.18227932187662,6.83438294923176,9.53017569452149,1.39444566763599,0.479691723136984,0.700271438007586,1
TLX3,1.139358422354,0.574933797022628,1.70378304768537,2.96344215022432,1.56727389472533,0.70027180374309,1
LOC100506563,5.21332389045339,6.00524090796298,4.42140687294381,0.736258035390554,-0.441716620538704,0.700352974828835,1
FLJ26850,19.8007927539075,21.7597804309352,17.8418050768798,0.819944168715722,-0.28640241718005,0.700361924352662,1
ERAS,1.13806826161478,0.574933797022628,1.70120272620694,2.9589541178773,1.56508732599311,0.70039297814491,1
TTLL8,1.13806826161478,0.574933797022628,1.70120272620694,2.9589541178773,1.56508732599311,0.70039297814491,1
CCDC146,24.8442149488298,26.4775301943385,23.210899703321,0.876626314197692,-0.189966109165652,0.700446375609245,1
GALNT13,259.171496372049,278.401098390937,239.941894353162,0.861856852361373,-0.214479825965044,0.700521719345017,1
SLC16A1,1419.15350587808,1332.76486491384,1505.54214684233,1.12963823287739,0.175860822908318,0.700569211120969,1
FAM78B,15.547912433463,14.1669413129861,16.9288835539399,1.19495684918396,0.256958522312879,0.700604606691341,1
KCTD2,783.583778946852,823.642222765791,743.525335127912,0.902728532579539,-0.14763588745013,0.700624024094294,1
ACOT12,2.84464062015046,1.87266601555206,3.81661522474885,2.03806508638098,1.02720012525235,0.700697423105096,1
LOC441666,53.7138485744655,56.7957905661185,50.6319065828125,0.891472872868451,-0.165737196951396,0.700748119260694,1
TAC3,1.13405442747449,0.574933797022628,1.69317505792636,2.94499134803815,1.55826339563102,0.700770897224483,1
KPNA3,1848.06485884376,1945.25782806783,1750.87188961969,0.9000718898835,-0.15188785896019,0.700778355412489,1
IPO9,1888.63056148273,1984.95630016134,1792.30482280411,0.902944222327936,-0.14729122418707,0.70080209835172,1
FSIP1,47.4337094915695,50.7387875794635,44.1286314036755,0.869721834298156,-0.201374041566871,0.70080357509538,1
C5orf44,607.123256246805,568.103716784571,646.14279570904,1.13736766125412,0.185698689874406,0.70082552179802,1
PDE3A,1053.11058806562,987.685481522029,1118.53569460921,1.13248166094893,0.179487687911907,0.700891333273523,1
LOC100144603,13.2875353949913,14.6967554658684,11.8783153241141,0.808227050637142,-0.307167456844127,0.70089248669446,1
OS9,6577.50422058906,6266.77769582453,6888.2307453536,1.0991662828479,0.136409654979905,0.700946471259852,1
ETV5,985.011820778289,1035.32549106585,934.69815049073,0.902806082296375,-0.147511956741687,0.70102779832786,1
CASP4,910.46537291809,874.491488475434,946.439257360746,1.08227383551868,0.114065574175515,0.701091716853765,1
FMNL2,763.180743977097,837.787758168295,688.573729785898,0.821895191320732,-0.28297366278384,0.701097541775583,1
MYO1A,2.96572457722624,2.16013291406338,3.77131624038911,1.74587230991031,0.803948046598683,0.70113806117672,1
TSSC1,524.482037945929,492.828983292355,556.135092599503,1.12845451759803,0.17434827182341,0.701169559920105,1
C2orf81,100.95472495985,95.1841629529979,106.725286966703,1.12125046494766,0.165108583385383,0.701206363341086,1
TEX261,2094.355206048,1976.360994952,2212.34941714399,1.11940552500011,0.162732773509583,0.701208994981256,1
ANKRD50,1238.88635428102,1306.92098489571,1170.85172366634,0.895885625219931,-0.158613534993512,0.7012488223393,1
COX6B1,1299.66056128601,1240.49236598344,1358.82875658857,1.09539469476002,0.131450798203254,0.701326528435846,1
TANK,850.711192101535,908.223617239995,793.198766963074,0.873351839686276,-0.195365117881251,0.701462987685997,1
C11orf83,132.274398557155,124.742767609588,139.806029504722,1.12075459109805,0.164470409306796,0.701469315864181,1
LOC285847,2.95240580539862,2.14410336016714,3.7607082506301,1.75397712652105,0.810629933831783,0.701484626560499,1
CALCRL,62.5783788886218,56.1765181665543,68.9802396106893,1.22791945570877,0.296215931505739,0.701514905688897,1
LOC100652867,1.12602675919392,0.574933797022628,1.67711972136521,2.91706580835985,1.54451793348445,0.701530995635004,1
CAST,3985.7960104664,4219.5351656775,3752.05685525531,0.889210945740007,-0.169402387562006,0.701560409038758,1
CCL4,15.8008257954771,10.8334280775642,20.76822351339,1.91705002005788,0.938887980588737,0.701617474145203,1
UBAP1,2359.9273861748,2245.36559881448,2474.48917353512,1.10204288105314,0.140180361004453,0.701640659939062,1
LOC100129473,1.1247365984547,0.574933797022628,1.67453939988678,2.91257777601284,1.54229657528446,0.701653687678306,1
LOC100507392,5.49833296197042,4.58513551577533,6.41153040816551,1.39832953379598,0.483704389862075,0.701658723923677,1
KGFLP1,11.905940134001,10.6330969749332,13.1787832930688,1.2394115584704,0.30965532773083,0.701709786545114,1
MFAP3L,267.203153862503,253.592904555342,280.813403169665,1.10733935423806,0.147097416925105,0.701712673096986,1
FAIM,167.439363263015,175.756320358822,159.122406167208,0.905358088075269,-0.143439573728524,0.701783714308788,1
MXI1,1016.06607987873,932.418300724433,1099.71385903302,1.17942114411376,0.238078963470048,0.70183151208328,1
CDKL4,2.93305280486497,2.11084470590198,3.75526090382796,1.77903229608892,0.8310927011528,0.701991149466011,1
STXBP3,1095.21075343445,1040.98186511299,1149.4396417559,1.10418795973083,0.142985774915438,0.702020293829858,1
RAPGEF4,308.503380868111,288.459336346432,328.54742538979,1.1389731029375,0.187733677935527,0.702045016827822,1
C6orf57,66.3783130621339,62.9194472007142,69.8371789235536,1.10994584394188,0.150489286861411,0.70205218624521,1
LOC100505666,2.93046076438036,2.19339156832854,3.66752996043219,1.67208172648672,0.74164536387549,0.702059256939874,1
MYBL2,78.7678011941603,66.5606405328835,90.9749618554372,1.36679817272029,0.450800224134473,0.702153160634357,1
RNF208,59.328817447014,55.941997812889,62.7156370811389,1.12108325646334,0.164893422859306,0.702163709907484,1
GPN1,982.846466670176,1038.77596598804,926.916967352314,0.892316531862259,-0.164372526061329,0.702411141263909,1
N4BP2,778.038853378855,822.706064106493,733.371642651217,0.89141392612403,-0.165832595241329,0.702441125900585,1
SUGT1P1,17.4033344409255,18.9048144167215,15.9018544651294,0.841153693159982,-0.249558665273358,0.702526722181414,1
SH2D4B,1.11541876943491,0.574933797022628,1.6559037418472,2.88016420398752,1.52615106497502,0.702544224324999,1
HPS4,781.951693359271,744.585331349976,819.318055368567,1.10036824642126,0.137986413185921,0.70266971944996,1
SYNPO2L,13.4802186559825,11.5329248887534,15.4275124232115,1.33769295924713,0.419747012089502,0.70268279566059,1
MCART6,262.837947337466,245.425983730436,280.249910944495,1.14189176991262,0.191425916541539,0.702691738560412,1
FAM124A,71.3576653951994,68.1411608585665,74.5741699318323,1.09440709539155,0.13014948882057,0.702712913309151,1
FAM83A,3.94702814614586,4.88206431121638,3.01199198107535,0.616950492470039,-0.696773370721137,0.702724304958678,1
OR51E1,2.9050993178056,2.11084470590198,3.69935392970921,1.75254670292216,0.809452890556251,0.702728995049813,1
RSC1A1,196.061414382963,185.549314738743,206.573514027182,1.11330787892179,0.154852616912503,0.702863099277645,1
DTNB,118.081272498799,124.189649981829,111.97289501577,0.901628235784165,-0.149395398600902,0.702871971856668,1
LOC100130458,5.36793023171805,4.25494806606913,6.48091239736697,1.52314723863464,0.607055410098759,0.703025271651103,1
ATP6V0E2,697.641815623844,735.604623798881,659.679007448807,0.896784748363908,-0.157166352478702,0.703072597530294,1
MPP7,358.63959868809,339.354475233593,377.924722142586,1.11365769342645,0.155305857556652,0.70308438472161,1
SDCCAG8,499.325196688534,528.025997095073,470.624396281994,0.891290199480948,-0.166032852605546,0.703146734394144,1
KRBOX1,36.1401329952133,33.9441134691891,38.3361525212376,1.12939030079649,0.175544146620527,0.703166211573824,1
COL21A1,9.34494750393471,10.5826092202991,8.10728578757031,0.766095167911827,-0.384404473303481,0.703192869636441,1
TSG101,1772.66154022973,1687.11576863337,1858.20731182608,1.10141067161698,0.139352492005559,0.703206941128201,1
KAT6A,2121.13880917059,2216.72602695433,2025.55159138685,0.913758203204687,-0.130115642063494,0.703235804452226,1
SNRNP25,139.972079769284,147.435918638631,132.508240899937,0.898751417724186,-0.154005953572379,0.703273385820026,1
RAB11A,3746.0617959503,3553.20271510474,3938.92087679585,1.10855506781288,0.148680438303797,0.703273486685582,1
MFSD8,391.97862459047,409.991905842227,373.965343338712,0.91212860061345,-0.132690851212625,0.703392603460602,1
C9orf41,273.01563146239,256.591144396027,289.440118528754,1.12802068524246,0.173793523608247,0.703435656003178,1
ZBTB20,125.734115094461,132.393575791029,119.074654397893,0.899399035689169,-0.152966757697422,0.703488118405909,1
MEGF9,2181.19346324704,2284.58672775022,2077.80019874386,0.909486242524924,-0.136876279980565,0.703570267823031,1
TMEM104,830.766608712399,781.802764020281,879.730453404517,1.1252588170457,0.170256869107616,0.703605415441512,1
BAIAP3,565.061165425451,590.101750683441,540.02058016746,0.915131296495937,-0.127949349070406,0.703854702261994,1
DBC1,72.0881500505223,76.7648819193251,67.4114181817196,0.878154391647011,-0.187453487151827,0.703874631060494,1
EIF3F,984.582348327153,1043.05343835194,926.111258302363,0.887884766254783,-0.171555645722407,0.704001398639276,1
EPPK1,170.998507479418,162.888222817493,179.108792141342,1.0995809828561,0.136953860911803,0.704002563767303,1
CDR2L,1170.26930426805,1124.17975575474,1216.35885278136,1.08199675946373,0.113696178358248,0.704083210272255,1
LMBRD1,2009.98265381152,1916.3569069416,2103.60840068144,1.09771222315716,0.134499886182417,0.704091356868965,1
BARD1,72.8686077642364,76.5998629720572,69.1373525564156,0.902578018731394,-0.147876451118001,0.704100429330313,1
LOC100505622,2.97236515501344,3.97037540752104,1.97435490250583,0.497271592697715,-1.00789407726914,0.704129322203977,1
CHD9,2617.59327904095,2469.14877080629,2766.03778727562,1.12023942015142,0.163807101346779,0.704151603616908,1
TNFSF18,6.55897820819717,5.25744618264806,7.86051023374629,1.49511948589973,0.580260785310791,0.704164066498727,1
PCCA,419.228294977226,438.068039417243,400.388550537209,0.913987131017004,-0.129754242676944,0.704250142063459,1
GSK3A,1799.50194648851,1894.68212346451,1704.3217695125,0.89952913388768,-0.152758086746217,0.704296295983291,1
MYL1,5.63050934710697,3.98351072145405,7.2775079727599,1.82690809229289,0.869404056993052,0.704336123849879,1
VPS11,1235.77101793887,1294.74796313656,1176.79407274119,0.908898184238401,-0.137809403681812,0.704378194308089,1
LAPTM5,253.558562521721,233.840530801711,273.276594241732,1.16864511598916,0.22483689126143,0.704424063090623,1
USMG5,1186.81307243822,1130.33366503119,1243.29247984525,1.09993404452918,0.137417017855874,0.704429106826444,1
GUSBP11,257.186362440232,239.109536999335,275.263187881129,1.15120120818056,0.203140011293693,0.704451368506507,1
CUEDC2,586.706642131224,623.394809053212,550.018475209235,0.882295564899846,-0.180666062024512,0.704467602544067,1
RGN,139.397238087413,132.498721728877,146.295754445949,1.10412955338017,0.142909461113668,0.704516274592642,1
GMDS,291.991859436191,310.731659077492,273.252059794891,0.879382746534835,-0.185436867695928,0.704570736623061,1
THAP4,970.393793228061,1024.15094452146,916.636641934657,0.895021038488576,-0.160006499922309,0.704709235547129,1
PIAS3,726.098020563767,768.489981726367,683.706059401167,0.889674655049195,-0.168650241234401,0.704710258610655,1
ZNF487P,23.6926145098999,21.6427753677708,25.7424536520289,1.18942479486079,0.250264055696313,0.704715563187166,1
ATP7A,754.976915024714,719.38316049606,790.570669553369,1.09895631836617,0.136134042766722,0.704754503173933,1
PCDHGA11,81.3872075743641,75.2357648647266,87.5386502840015,1.16352442806151,0.21850150027764,0.704827580673334,1
IFI27L2,419.166923925911,395.514353033817,442.819494818004,1.11960410898196,0.162988686768927,0.704862907088167,1
AGPAT4-IT1,8.59301502754645,7.28694357259618,9.89908648249672,1.35846893610154,0.441981576053339,0.704960147888997,1
ADAM33,110.650476306698,95.204166898797,126.096785714599,1.32448809565911,0.405434876994999,0.704971352940297,1
SEPT11,7597.42419336448,8322.12845265799,6872.71993407097,0.825836800425245,-0.276071386462804,0.705002971405825,1
MAPK3,783.364033672922,832.580471717319,734.147595628525,0.881773739076822,-0.181519583535652,0.705148192838601,1
INTS3,1207.99752036537,1131.97481189967,1284.02022883107,1.13431872806095,0.181826074834165,0.705288314168167,1
TRIM65,339.189900017523,363.481937634053,314.897862400992,0.866337030254376,-0.206999710483638,0.705291477462857,1
RAD23B,6475.88150792468,6818.22079949193,6133.54221635742,0.89958104859474,-0.152674826597756,0.705294479305416,1
CASKIN1,35.5315299254104,40.4535275240381,30.6095323267826,0.756659164237135,-0.40228450774885,0.70533124700557,1
ACADL,14.1046133229674,12.8199208862952,15.3893057596397,1.20042127374523,0.263540791571991,0.705490918979006,1
ADD3,1487.43674979947,1415.59222613749,1559.28127346144,1.1015045467691,0.139475450179696,0.705512281830889,1
CLDN4,3420.9036601975,3280.41849727102,3561.38882312398,1.08565075647717,0.118560076501441,0.705553208758323,1
SLC35F4,76.2362861428274,80.5095843285596,71.9629879570952,0.893843739938021,-0.161905450638133,0.705591459351517,1
STMN1,976.789616628922,937.42859836171,1016.15063489613,1.08397656810556,0.116333570858504,0.705658985029947,1
RAI2,660.804576436992,624.351596927053,697.257555946931,1.11677067757768,0.159332967121672,0.705708452047104,1
THOC5,523.089640593545,553.757277702417,492.422003484674,0.889237980813131,-0.169358525334256,0.705820504113211,1
SRSF8,1356.04660958949,1273.25252957418,1438.84068960479,1.13005131047019,0.176388280322135,0.705837668691241,1
RGNEF,696.608641030122,666.553982062555,726.663299997688,1.09017921961719,0.124565325826889,0.70588912805803,1
FLJ42875,11.9899282335335,10.3920240446201,13.5878324224469,1.30752511388591,0.386838656858985,0.705954837435177,1
SLC22A4,98.9761640797876,92.9351247719785,105.017203387597,1.13000551347257,0.176329811791017,0.706067677004428,1
PAM16,2.3998448792997,3.11454236895361,1.68514738964579,0.541057783141331,-0.886145417656308,0.706096893882197,1
CMTM6,3729.11244255156,3522.16983269697,3936.05505240615,1.11750859253492,0.160285924348066,0.706124354220742,1
WNT11,14.5251103876383,13.2897106100286,15.760510165248,1.18591823612434,0.246004545799374,0.706191614706579,1
AATK-AS1,2.39785143972515,3.13177146932253,1.66393141012777,0.531306778424583,-0.912382976021139,0.706198078052002,1
ETNK1,2458.52107091439,2304.95250567624,2612.08963615255,1.13325095841235,0.18046738133964,0.706274863634831,1
NDUFS2,1428.71555474358,1362.69329056364,1494.73781892352,1.09689966867398,0.133431571204934,0.706278098214831,1
SLC6A2,12.2360520713692,8.15711147156931,16.3149926711692,2.00009436281866,1.00006806677953,0.70630272602295,1
LOC100288963,32.4231296230437,29.9987343654762,34.8475248806112,1.16163316945515,0.216154553974226,0.706389480801854,1
TAOK2,2063.37417665779,2147.93671161784,1978.81164169773,0.921261613992005,-0.118317193061684,0.706390351097738,1
LINC00323,1.68685342288023,2.35728574670895,1.0164210990515,0.431182812890014,-1.21362842202079,0.706411980084023,1
ALKBH6,131.016440702782,122.539493774897,139.493387630668,1.13835452827082,0.186949939474917,0.706444171158201,1
STEAP1B,16.3216221082222,15.1041216675074,17.539122548937,1.16121433175872,0.215634282993197,0.70646217029133,1
FAM105A,967.917135169053,894.533272884632,1041.30099745347,1.16407184508135,0.219180102356093,0.706472061151295,1
EPS8,1282.73003875058,1375.71305362324,1189.74702387792,0.864822079535023,-0.209524738293695,0.706486719611732,1
PPAP2A,474.050639996161,451.557685163582,496.54359482874,1.09962383797955,0.137010087483796,0.706538541878569,1
IL17RC,458.134199588341,434.801529150727,481.466870025955,1.10732561351929,0.147079514743863,0.706574067525604,1
DSEL,436.311034516276,461.056312611938,411.565756420615,0.892658326461353,-0.163820019255038,0.706585498313708,1
RTN3,2795.89386258014,2658.22998115636,2933.55774400392,1.1035755991014,0.14218546306824,0.706588376647038,1
ACAN,20.1071290240422,16.4156935994246,23.7985644486597,1.4497446790487,0.535798843202783,0.706591532063063,1
PRKDC,3289.66807813427,3086.8475052772,3492.48865099134,1.13140951894147,0.178121214040128,0.70660261614845,1
LOC728989,28.0181603165068,25.5757983345907,30.4605222984228,1.19099008757922,0.252161405930988,0.706621748071512,1
LTBP1,4559.80478546963,3967.1469843315,5152.46258660776,1.29878288023049,0.377160273129494,0.706639442605671,1
C14orf28,146.184288785742,156.021795840788,136.346781730697,0.873895733579634,-0.194466936009297,0.706763690887121,1
RTN2,514.906700025162,546.962857403827,482.850542646497,0.882784884038304,-0.179866168384565,0.706772750234626,1
KLHL23,5.7858568293301,6.82124763529876,4.75046602336145,0.696421868453891,-0.521966588890552,0.706814303746188,1
LRP3,604.329660547319,570.07595137504,638.583369719597,1.12017244049554,0.163720839334785,0.706846926610909,1
EARS2,648.377077993726,612.469577739611,684.284578247841,1.11725480435007,0.15995824853433,0.707150257538187,1
CNTD1,13.5525585036591,14.95336280306,12.1517542042583,0.812643574846699,-0.299305369341547,0.707231354692151,1
DHX57,545.993417788122,570.198337764458,521.788497811786,0.915099998112113,-0.127998691493156,0.707263968867951,1
CLK2,459.324996374342,435.484650816172,483.165341932511,1.1094887983468,0.149895101828661,0.707275045167666,1
LMO4,1045.1999561012,1148.83364665022,941.566265552176,0.819584513647907,-0.287035370536306,0.707287972744284,1
ALKBH8,272.847013546001,286.381569338437,259.312457753565,0.905478862877231,-0.14324713099311,0.707399027558911,1
ZBTB32,3.79598225462063,4.51861820724502,3.07334630199624,0.680151798854908,-0.556071326443789,0.707457983466604,1
KDM5D,646.91965050852,582.26127640804,711.578024609001,1.22209402108743,0.289355282324077,0.707471813545631,1
TOR1B,1037.93635597558,986.70245442151,1089.17025752964,1.10384873641386,0.142542488984688,0.707472694605918,1
LOC100287789,156.096478343876,164.100452371808,148.092504315944,0.902450311230134,-0.148080595259121,0.707484990156591,1
LYRM1,666.452894818336,703.702574973528,629.203214663144,0.894132318169807,-0.161439750456485,0.707498867232412,1
ITIH5,235.53384495855,281.111188231659,189.956501685442,0.675734405593639,-0.565471781848918,0.707615163868152,1
EPHA10,136.897719368012,145.853389428797,127.942049307227,0.87719627091481,-0.189028415963118,0.707679108343372,1
GPI,6068.36792826286,6604.91001100891,5531.82584551681,0.837532356428247,-0.255783167645283,0.707691630664707,1
AMHR2,5.96896603788693,5.20278986399285,6.735142211781,1.29452512745002,0.372422969019947,0.707787849121256,1
SIRT3,191.590266493906,203.033394141408,180.147138846405,0.887278369197417,-0.172541297174974,0.707903938600231,1
LOC100506022,3.78121707879869,4.51861820724502,3.04381595035237,0.673616537345865,-0.5700005377568,0.707932630724575,1
BNIP2,1203.55112862294,1261.49943613705,1145.60282110883,0.908127889947285,-0.139032611027244,0.708030667235955,1
WRAP73,261.930359067665,275.353387521173,248.507330614157,0.902503262630276,-0.147995947406101,0.708076149049873,1
TOR1A,1389.31617299811,1318.08727033018,1460.54507566604,1.10807919061396,0.148060989531054,0.70808990034136,1
TCEB1,1082.54646203213,1143.24920653202,1021.84371753223,0.893806627368616,-0.16196535286602,0.708102995396244,1
LASP1,7664.07925412822,8070.80827626215,7257.35023199429,0.899209841638736,-0.153270269286598,0.708123693613333,1
MTCP1NB,63.1273770801982,67.6799175153124,58.574836645084,0.865468499305301,-0.208446784507546,0.708237172139485,1
BRE,494.033518718396,467.558017296055,520.509020140737,1.11325012273536,0.154777770837354,0.708267518901815,1
DBNDD1,305.029474773865,322.317528646533,287.741420901198,0.892726567213003,-0.16370973424659,0.708389088804059,1
ZCCHC5,2.35397073204225,3.01476640615813,1.69317505792636,0.561627280464512,-0.832315080122779,0.708450127930472,1
FRMD6,3600.90001532026,3934.26979515252,3267.530235488,0.830530290402041,-0.267895308980374,0.708595696132084,1
COQ10A,114.46223590293,107.334816967554,121.589654838306,1.13280721273378,0.179902356393482,0.708636130379024,1
